,Date,State,Population,Pop (mil),3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases,Positive Cases per Mil,Positives Increase,Negative Cases,Negatives Increase,3 Day Testing Inc Avg,Total Tests,Tests per Mil,Total Tests Increase,Hospitalized,Hospitalized per Mil,Hospitalized Increase,3 Day Hospitalized Inc Avg,Deaths,Deaths per Mil,Deaths Increase,3 Day Deaths Inc Avg
0,2020-04-26,AK,"731,545",0.73,1.3333333333333333,3.142857142857143,341.0,0.0021407624633431083,2.0,15836.0,443.0,1338.6666666666667,16177.0,4.512579588304383e-05,445.0,0.0,inf,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
1,2020-04-25,AK,"731,545",0.73,1.3333333333333333,3.5714285714285716,339.0,0.0021533923303834806,0.0,15393.0,3451.0,1191.0,15732.0,4.640223747775235e-05,3451.0,0.0,inf,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
2,2020-04-24,AK,"731,545",0.73,3.3333333333333335,4.285714285714286,339.0,0.0021533923303834806,2.0,11942.0,118.0,387.3333333333333,12281.0,5.944141356567055e-05,120.0,0.0,inf,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
3,2020-04-23,AK,"731,545",0.73,5.333333333333333,5.285714285714286,337.0,0.0021661721068249257,2.0,11824.0,0.0,679.0,12161.0,6.002795822711948e-05,2.0,0.0,inf,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
4,2020-04-22,AK,"731,545",0.73,5.333333333333333,6.0,335.0,0.0021791044776119403,6.0,11824.0,1034.0,754.6666666666666,12159.0,6.0037832058557445e-05,1040.0,36.0,0.020277777777777777,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
5,2020-04-21,AK,"731,545",0.73,5.0,6.285714285714286,329.0,0.0022188449848024316,8.0,10790.0,987.0,488.0,11119.0,6.565338609587192e-05,995.0,36.0,0.020277777777777777,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
6,2020-04-20,AK,"731,545",0.73,4.0,6.285714285714286,321.0,0.002274143302180685,2.0,9803.0,227.0,224.66666666666666,10124.0,7.21058870011853e-05,229.0,36.0,0.020277777777777777,0.0,0.0,9.0,0.0811111111111111,0.0,0.0
7,2020-04-19,AK,"731,545",0.73,6.333333333333333,6.714285714285714,319.0,0.0022884012539184954,5.0,9576.0,235.0,386.6666666666667,9895.0,7.377463365336028e-05,240.0,36.0,0.020277777777777777,0.0,0.3333333333333333,9.0,0.0811111111111111,0.0,0.0
8,2020-04-18,AK,"731,545",0.73,7.0,8.142857142857142,314.0,0.00232484076433121,5.0,9341.0,200.0,330.3333333333333,9655.0,7.560849300880373e-05,205.0,36.0,0.020277777777777777,0.0,0.6666666666666666,9.0,0.0811111111111111,0.0,0.0
9,2020-04-17,AK,"731,545",0.73,8.0,9.0,309.0,0.0023624595469255664,9.0,9141.0,706.0,367.3333333333333,9450.0,7.724867724867724e-05,715.0,36.0,0.020277777777777777,1.0,1.3333333333333333,9.0,0.0811111111111111,0.0,0.0
10,2020-04-16,AK,"731,545",0.73,7.666666666666667,9.285714285714286,300.0,0.0024333333333333334,7.0,8435.0,64.0,301.6666666666667,8735.0,8.357183743560388e-05,71.0,35.0,0.020857142857142855,1.0,1.0,9.0,0.0811111111111111,0.0,0.3333333333333333
11,2020-04-15,AK,"731,545",0.73,7.0,9.571428571428571,293.0,0.002491467576791809,8.0,8371.0,308.0,208.66666666666666,8664.0,8.425669436749769e-05,316.0,34.0,0.021470588235294116,2.0,1.0,9.0,0.0811111111111111,0.0,0.3333333333333333
12,2020-04-14,AK,"731,545",0.73,9.333333333333334,10.285714285714286,285.0,0.00256140350877193,8.0,8063.0,510.0,205.33333333333334,8348.0,8.744609487302348e-05,518.0,32.0,0.0228125,0.0,0.3333333333333333,9.0,0.0811111111111111,1.0,0.3333333333333333
13,2020-04-13,AK,"731,545",0.73,10.333333333333334,12.285714285714286,277.0,0.002635379061371841,5.0,7553.0,-213.0,132.66666666666666,7830.0,9.323116219667943e-05,-208.0,32.0,0.0228125,1.0,1.3333333333333333,8.0,0.09125,0.0,0.3333333333333333
14,2020-04-12,AK,"731,545",0.73,12.333333333333334,12.428571428571429,272.0,0.0026838235294117645,15.0,7766.0,291.0,271.6666666666667,8038.0,9.08186115949241e-05,306.0,31.0,0.023548387096774193,0.0,1.3333333333333333,8.0,0.09125,0.0,0.3333333333333333
15,2020-04-11,AK,"731,545",0.73,10.333333333333334,12.285714285714286,257.0,0.002840466926070039,11.0,7475.0,289.0,221.33333333333334,7732.0,9.441282979824107e-05,300.0,31.0,0.023548387096774193,3.0,1.3333333333333333,8.0,0.09125,1.0,0.3333333333333333
16,2020-04-10,AK,"731,545",0.73,11.0,12.714285714285714,246.0,0.002967479674796748,11.0,7186.0,198.0,173.0,7432.0,9.822389666307858e-05,209.0,28.0,0.026071428571428572,1.0,1.6666666666666667,7.0,0.10428571428571429,0.0,0.3333333333333333
17,2020-04-09,AK,"731,545",0.73,14.666666666666666,13.142857142857142,235.0,0.0031063829787234044,9.0,6988.0,146.0,113.33333333333333,7223.0,0.00010106603904194933,155.0,27.0,0.027037037037037037,0.0,1.3333333333333333,7.0,0.10428571428571429,0.0,0.3333333333333333
18,2020-04-08,AK,"731,545",0.73,13.666666666666666,13.285714285714286,226.0,0.0032300884955752214,13.0,6842.0,142.0,261.3333333333333,7068.0,0.00010328239954725523,155.0,27.0,0.027037037037037037,4.0,2.3333333333333335,7.0,0.10428571428571429,1.0,0.3333333333333333
19,2020-04-07,AK,"731,545",0.73,14.0,13.428571428571429,213.0,0.0034272300469483565,22.0,6700.0,8.0,291.0,6913.0,0.00010559814841602777,30.0,23.0,0.03173913043478261,0.0,2.3333333333333335,6.0,0.12166666666666666,0.0,0.3333333333333333
20,2020-04-06,AK,"731,545",0.73,11.333333333333334,11.0,191.0,0.0038219895287958114,6.0,6692.0,593.0,289.0,6883.0,0.00010605840476536393,599.0,23.0,0.03173913043478261,3.0,2.6666666666666665,6.0,0.12166666666666666,0.0,1.0
21,2020-04-05,AK,"731,545",0.73,14.0,11.857142857142858,185.0,0.003945945945945946,14.0,6099.0,230.0,420.6666666666667,6284.0,0.00011616804583068109,244.0,20.0,0.0365,4.0,3.6666666666666665,6.0,0.12166666666666666,1.0,1.0
22,2020-04-04,AK,"731,545",0.73,12.666666666666666,12.285714285714286,171.0,0.0042690058479532165,14.0,5869.0,10.0,479.0,6040.0,0.00012086092715231788,24.0,16.0,0.045625,1.0,2.3333333333333335,5.0,0.146,2.0,0.6666666666666666
23,2020-04-03,AK,"731,545",0.73,12.666666666666666,12.571428571428571,157.0,0.00464968152866242,14.0,5859.0,980.0,767.6666666666666,6016.0,0.00012134308510638298,994.0,15.0,0.048666666666666664,6.0,2.6666666666666665,3.0,0.24333333333333332,0.0,0.0
24,2020-04-02,AK,"731,545",0.73,9.666666666666666,12.0,143.0,0.005104895104895105,10.0,4879.0,409.0,456.0,5022.0,0.00014536041417761848,419.0,9.0,0.0811111111111111,0.0,0.6666666666666666,3.0,0.24333333333333332,0.0,0.0
25,2020-04-01,AK,"731,545",0.73,10.333333333333334,13.0,133.0,0.005488721804511278,14.0,4470.0,876.0,423.0,4603.0,0.00015859222246361067,890.0,9.0,0.0811111111111111,2.0,1.0,3.0,0.24333333333333332,0.0,0.3333333333333333
26,2020-03-31,AK,"731,545",0.73,11.333333333333334,11.857142857142858,119.0,0.006134453781512605,5.0,3594.0,54.0,264.0,3713.0,0.00019660651764072178,59.0,7.0,0.10428571428571429,0.0,0.6666666666666666,3.0,0.24333333333333332,0.0,0.3333333333333333
27,2020-03-30,AK,"731,545",0.73,15.0,13.142857142857142,114.0,0.006403508771929824,12.0,3540.0,308.0,422.0,3654.0,0.00019978106185002735,320.0,7.0,0.10428571428571429,1.0,1.3333333333333333,3.0,0.24333333333333332,1.0,0.6666666666666666
28,2020-03-29,AK,"731,545",0.73,14.333333333333334,11.428571428571429,102.0,0.007156862745098039,17.0,3232.0,396.0,491.3333333333333,3334.0,0.00021895620875824834,413.0,6.0,0.12166666666666666,1.0,1.0,2.0,0.365,0.0,0.3333333333333333
29,2020-03-28,AK,"731,545",0.73,14.333333333333334,10.142857142857142,85.0,0.008588235294117647,16.0,2836.0,517.0,410.0,2921.0,0.000249914412872304,533.0,5.0,0.146,2.0,1.3333333333333333,2.0,0.365,1.0,0.3333333333333333
30,2020-03-27,AK,"731,545",0.73,11.0,8.142857142857142,69.0,0.010579710144927536,10.0,2319.0,518.0,455.3333333333333,2388.0,0.00030569514237855944,528.0,3.0,0.24333333333333332,0.0,1.0,1.0,0.73,0.0,0.3333333333333333
31,2020-03-26,AK,"731,545",0.73,12.333333333333334,7.571428571428571,59.0,0.012372881355932203,17.0,1801.0,152.0,297.3333333333333,1860.0,0.0003924731182795699,169.0,3.0,0.24333333333333332,2.0,1.0,1.0,0.73,0.0,0.3333333333333333
32,2020-03-25,AK,"731,545",0.73,6.666666666666667,5.142857142857143,42.0,0.01738095238095238,6.0,1649.0,663.0,241.0,1691.0,0.0004316972205795387,669.0,1.0,0.73,1.0,0.3333333333333333,1.0,0.73,1.0,0.3333333333333333
33,2020-03-24,AK,"731,545",0.73,7.333333333333333,4.714285714285714,36.0,0.020277777777777777,14.0,986.0,40.0,83.33333333333333,1022.0,0.0007142857142857143,54.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
34,2020-03-23,AK,"731,545",0.73,3.3333333333333335,3.0,22.0,0.03318181818181818,0.0,946.0,0.0,90.0,968.0,0.0007541322314049587,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
35,2020-03-22,AK,"731,545",0.73,5.333333333333333,3.0,22.0,0.03318181818181818,8.0,946.0,188.0,176.66666666666666,968.0,0.0007541322314049587,196.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
36,2020-03-21,AK,"731,545",0.73,2.6666666666666665,1.8571428571428572,14.0,0.052142857142857144,2.0,758.0,72.0,120.0,772.0,0.0009455958549222798,74.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
37,2020-03-20,AK,"731,545",0.73,3.0,1.5714285714285714,12.0,0.06083333333333333,6.0,686.0,254.0,120.33333333333333,698.0,0.0010458452722063036,260.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
38,2020-03-19,AK,"731,545",0.73,1.6666666666666667,0.8571428571428571,6.0,0.12166666666666666,0.0,432.0,26.0,98.0,438.0,0.0016666666666666666,26.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
39,2020-03-18,AK,"731,545",0.73,1.6666666666666667,0.8571428571428571,6.0,0.12166666666666666,3.0,406.0,72.0,89.33333333333333,412.0,0.0017718446601941748,75.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
40,2020-03-17,AK,"731,545",0.73,0.6666666666666666,0.42857142857142855,3.0,0.24333333333333332,2.0,334.0,191.0,64.33333333333333,337.0,0.0021661721068249257,193.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
41,2020-03-16,AK,"731,545",0.73,0.0,0.14285714285714285,1.0,0.73,0.0,143.0,0.0,28.0,144.0,0.005069444444444444,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
42,2020-03-15,AK,"731,545",0.73,0.3333333333333333,0.14285714285714285,1.0,0.73,0.0,143.0,0.0,32.666666666666664,144.0,0.005069444444444444,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
43,2020-03-14,AK,"731,545",0.73,0.3333333333333333,0.14285714285714285,1.0,0.73,0.0,143.0,84.0,32.666666666666664,144.0,0.005069444444444444,84.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
44,2020-03-13,AK,"731,545",0.73,0.3333333333333333,0.14285714285714285,1.0,0.73,1.0,59.0,13.0,12.333333333333334,60.0,0.012166666666666666,14.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
45,2020-03-12,AK,"731,545",0.73,0.0,,0.0,inf,0.0,46.0,0.0,7.666666666666667,46.0,0.015869565217391305,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
46,2020-03-11,AK,"731,545",0.73,0.0,,0.0,inf,0.0,46.0,23.0,10.666666666666666,46.0,0.015869565217391305,23.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
47,2020-03-10,AK,"731,545",0.73,0.0,,0.0,inf,0.0,23.0,0.0,3.6666666666666665,23.0,0.03173913043478261,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
48,2020-03-09,AK,"731,545",0.73,0.0,,0.0,inf,0.0,23.0,9.0,5.0,23.0,0.03173913043478261,9.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
49,2020-03-08,AK,"731,545",0.73,0.0,,0.0,inf,0.0,14.0,2.0,2.0,14.0,0.052142857142857144,2.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
50,2020-03-07,AK,"731,545",0.73,,,0.0,inf,0.0,12.0,4.0,,12.0,0.06083333333333333,4.0,0.0,inf,0.0,,0.0,inf,0.0,
51,2020-03-06,AK,"731,545",0.73,,,0.0,inf,0.0,8.0,0.0,,8.0,0.09125,0.0,0.0,inf,0.0,,0.0,inf,0.0,
52,2020-04-26,AL,"4,903,185",4.9,164.0,204.71428571428572,6270.0,0.0007814992025518342,133.0,67281.0,2074.0,6970.0,73551.0,6.662044023874591e-05,2207.0,845.0,0.0057988165680473375,6.0,25.666666666666668,216.0,0.022685185185185187,4.0,6.333333333333333
53,2020-04-25,AL,"4,903,185",4.9,224.0,211.71428571428572,6137.0,0.0007984357177774157,305.0,65207.0,18344.0,7528.0,71344.0,6.868131868131868e-05,18649.0,839.0,0.005840286054827176,71.0,36.333333333333336,212.0,0.023113207547169813,15.0,6.0
54,2020-04-24,AL,"4,903,185",4.9,200.33333333333334,186.0,5832.0,0.0008401920438957476,54.0,46863.0,0.0,1389.6666666666667,52695.0,9.298794952082741e-05,54.0,768.0,0.006380208333333334,0.0,23.0,197.0,0.02487309644670051,0.0,6.666666666666667
55,2020-04-23,AL,"4,903,185",4.9,251.0,204.71428571428572,5778.0,0.0008480443059882313,313.0,46863.0,3568.0,2247.0,52641.0,9.308333808248324e-05,3881.0,768.0,0.006380208333333334,38.0,42.333333333333336,197.0,0.02487309644670051,3.0,10.0
56,2020-04-22,AL,"4,903,185",4.9,209.33333333333334,193.14285714285714,5465.0,0.0008966148215919488,234.0,43295.0,0.0,1016.0,48760.0,0.00010049220672682527,234.0,730.0,0.0067123287671232885,31.0,29.666666666666668,194.0,0.025257731958762887,17.0,13.333333333333334
57,2020-04-21,AL,"4,903,185",4.9,192.0,193.57142857142858,5231.0,0.000936723379850889,206.0,43295.0,2420.0,1996.0,48526.0,0.00010097679594444217,2626.0,699.0,0.007010014306151646,58.0,26.333333333333332,177.0,0.027683615819209043,10.0,10.333333333333334
58,2020-04-20,AL,"4,903,185",4.9,165.0,184.42857142857142,5025.0,0.0009751243781094528,188.0,40875.0,0.0,2684.0,45900.0,0.00010675381263616558,188.0,641.0,0.00764430577223089,0.0,15.666666666666666,167.0,0.029341317365269463,13.0,7.666666666666667
59,2020-04-19,AL,"4,903,185",4.9,164.0,187.42857142857142,4837.0,0.0010130246020260492,182.0,40875.0,2992.0,3107.0,45712.0,0.00010719285964298215,3174.0,641.0,0.00764430577223089,21.0,29.333333333333332,154.0,0.03181818181818182,8.0,7.0
60,2020-04-18,AL,"4,903,185",4.9,180.66666666666666,209.14285714285714,4655.0,0.0010526315789473684,125.0,37883.0,4565.0,2820.3333333333335,42538.0,0.00011519112323099347,4690.0,620.0,0.007903225806451614,26.0,31.666666666666668,146.0,0.03356164383561644,2.0,8.333333333333334
61,2020-04-17,AL,"4,903,185",4.9,218.0,223.14285714285714,4530.0,0.0010816777041942605,185.0,33318.0,1272.0,1577.0,37848.0,0.00012946522933840628,1457.0,594.0,0.008249158249158249,41.0,33.666666666666664,144.0,0.03402777777777778,11.0,11.333333333333334
62,2020-04-16,AL,"4,903,185",4.9,203.66666666666666,225.14285714285714,4345.0,0.0011277330264672038,232.0,32046.0,2082.0,2403.0,36391.0,0.00013464867687065484,2314.0,553.0,0.008860759493670886,28.0,32.0,133.0,0.0368421052631579,12.0,11.333333333333334
63,2020-04-15,AL,"4,903,185",4.9,196.0,249.14285714285714,4113.0,0.0011913445173839048,237.0,29964.0,723.0,4164.666666666667,34077.0,0.0001437920004695249,960.0,525.0,0.009333333333333334,32.0,29.333333333333332,121.0,0.04049586776859505,11.0,9.333333333333334
64,2020-04-14,AL,"4,903,185",4.9,228.33333333333334,251.0,3876.0,0.0012641898864809082,142.0,29241.0,3793.0,3956.0,33117.0,0.00014796026210103574,3935.0,493.0,0.009939148073022312,36.0,30.333333333333332,110.0,0.04454545454545455,11.0,6.333333333333333
65,2020-04-13,AL,"4,903,185",4.9,255.33333333333334,252.28571428571428,3734.0,0.0013122656668452064,209.0,25448.0,7390.0,2718.6666666666665,29182.0,0.00016791172640668906,7599.0,457.0,0.010722100656455144,20.0,29.666666666666668,99.0,0.0494949494949495,6.0,6.333333333333333
66,2020-04-12,AL,"4,903,185",4.9,252.0,247.0,3525.0,0.0013900709219858158,334.0,18058.0,0.0,252.0,21583.0,0.00022703053329008944,334.0,437.0,0.011212814645308926,35.0,34.666666666666664,93.0,0.05268817204301075,2.0,6.333333333333333
67,2020-04-11,AL,"4,903,185",4.9,274.0,230.14285714285714,3191.0,0.0015355687872140396,223.0,18058.0,0.0,709.0,21249.0,0.00023059908701585958,223.0,402.0,0.01218905472636816,34.0,29.333333333333332,91.0,0.05384615384615385,11.0,8.333333333333334
68,2020-04-10,AL,"4,903,185",4.9,283.0,219.42857142857142,2968.0,0.0016509433962264152,199.0,18058.0,0.0,2036.6666666666667,21026.0,0.00023304480167411778,199.0,368.0,0.013315217391304349,35.0,32.333333333333336,80.0,0.061250000000000006,6.0,8.0
69,2020-04-09,AL,"4,903,185",4.9,267.0,219.42857142857142,2769.0,0.001769591910436981,400.0,18058.0,1305.0,2020.6666666666667,20827.0,0.00023527152254285304,1705.0,333.0,0.014714714714714716,19.0,31.0,74.0,0.06621621621621622,8.0,8.0
70,2020-04-08,AL,"4,903,185",4.9,191.0,184.57142857142858,2369.0,0.0020683832840861123,250.0,16753.0,3956.0,2014.6666666666667,19122.0,0.00025624934630268803,4206.0,314.0,0.015605095541401276,43.0,27.666666666666668,66.0,0.07424242424242425,10.0,7.0
71,2020-04-07,AL,"4,903,185",4.9,179.66666666666666,162.57142857142858,2119.0,0.0023124115148655026,151.0,12797.0,0.0,1354.3333333333333,14916.0,0.0003285063019576294,151.0,271.0,0.01808118081180812,31.0,19.666666666666668,56.0,0.08750000000000001,6.0,4.333333333333333
72,2020-04-06,AL,"4,903,185",4.9,178.66666666666666,158.42857142857142,1968.0,0.002489837398373984,172.0,12797.0,1515.0,1715.3333333333333,14765.0,0.00033186589908567563,1687.0,240.0,0.02041666666666667,9.0,80.0,50.0,0.098,5.0,5.0
73,2020-04-05,AL,"4,903,185",4.9,187.66666666666666,141.42857142857142,1796.0,0.0027282850779510024,216.0,11282.0,2009.0,1447.3333333333333,13078.0,0.0003746750267625019,2225.0,231.0,0.021212121212121213,19.0,77.0,45.0,0.1088888888888889,2.0,4.333333333333333
74,2020-04-04,AL,"4,903,185",4.9,167.66666666666666,126.28571428571429,1580.0,0.0031012658227848105,148.0,9273.0,1086.0,1026.3333333333333,10853.0,0.0004514880678153506,1234.0,212.0,0.023113207547169813,212.0,70.66666666666667,43.0,0.11395348837209303,8.0,5.666666666666667
75,2020-04-03,AL,"4,903,185",4.9,150.33333333333334,120.71428571428571,1432.0,0.003421787709497207,199.0,8187.0,684.0,780.0,9619.0,0.0005094084624181308,883.0,0.0,inf,0.0,0.0,35.0,0.14,3.0,7.333333333333333
76,2020-04-02,AL,"4,903,185",4.9,124.66666666666667,103.85714285714286,1233.0,0.003974047039740471,156.0,7503.0,806.0,727.6666666666666,8736.0,0.000560897435897436,962.0,0.0,inf,0.0,0.0,32.0,0.153125,6.0,8.666666666666666
77,2020-04-01,AL,"4,903,185",4.9,90.33333333333333,113.42857142857143,1077.0,0.004549675023212628,96.0,6697.0,399.0,928.0,7774.0,0.0006303061487007976,495.0,0.0,inf,0.0,0.0,26.0,0.18846153846153849,13.0,7.333333333333333
78,2020-03-31,AL,"4,903,185",4.9,95.0,109.42857142857143,981.0,0.004994903160040775,122.0,6298.0,604.0,799.6666666666666,7279.0,0.0006731693913999176,726.0,0.0,inf,0.0,0.0,13.0,0.37692307692307697,7.0,3.3333333333333335
79,2020-03-30,AL,"4,903,185",4.9,90.66666666666667,98.85714285714286,859.0,0.00570430733410943,53.0,5694.0,1510.0,594.0,6553.0,0.000747749122539295,1563.0,0.0,inf,0.0,0.0,6.0,0.8166666666666668,2.0,1.0
80,2020-03-29,AL,"4,903,185",4.9,100.0,95.42857142857143,806.0,0.006079404466501241,110.0,4184.0,0.0,297.0,4990.0,0.0009819639278557115,110.0,0.0,inf,0.0,0.0,4.0,1.225,1.0,1.0
81,2020-03-28,AL,"4,903,185",4.9,137.66666666666666,81.71428571428571,696.0,0.007040229885057472,109.0,4184.0,0.0,689.3333333333334,4880.0,0.0010040983606557378,109.0,0.0,inf,0.0,0.0,3.0,1.6333333333333335,0.0,1.0
82,2020-03-27,AL,"4,903,185",4.9,124.0,72.28571428571429,587.0,0.008347529812606475,81.0,4184.0,591.0,816.6666666666666,4771.0,0.0010270383567386294,672.0,0.0,inf,0.0,0.0,3.0,1.6333333333333335,2.0,1.0
83,2020-03-26,AL,"4,903,185",4.9,113.0,62.57142857142857,506.0,0.009683794466403163,223.0,3593.0,1064.0,755.6666666666666,4099.0,0.0011954135154915834,1287.0,0.0,inf,0.0,0.0,1.0,4.9,1.0,0.3333333333333333
84,2020-03-25,AL,"4,903,185",4.9,48.333333333333336,33.857142857142854,283.0,0.017314487632508837,68.0,2529.0,423.0,403.3333333333333,2812.0,0.0017425320056899006,491.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
85,2020-03-24,AL,"4,903,185",4.9,30.333333333333332,25.571428571428573,215.0,0.022790697674418606,48.0,2106.0,441.0,723.0,2321.0,0.002111158983196898,489.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
86,2020-03-23,AL,"4,903,185",4.9,28.666666666666668,19.857142857142858,167.0,0.029341317365269463,29.0,1665.0,201.0,574.3333333333334,1832.0,0.0026746724890829698,230.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
87,2020-03-22,AL,"4,903,185",4.9,23.333333333333332,18.0,138.0,0.035507246376811595,14.0,1464.0,1436.0,502.0,1602.0,0.0030586766541822723,1450.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
88,2020-03-21,AL,"4,903,185",4.9,26.0,16.857142857142858,124.0,0.03951612903225807,43.0,28.0,0.0,26.0,152.0,0.03223684210526316,43.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
89,2020-03-20,AL,"4,903,185",4.9,15.0,11.428571428571429,81.0,0.060493827160493834,13.0,28.0,0.0,15.0,109.0,0.044954128440366975,13.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
90,2020-03-19,AL,"4,903,185",4.9,13.333333333333334,9.714285714285714,68.0,0.07205882352941177,22.0,28.0,0.0,13.333333333333334,96.0,0.05104166666666667,22.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
91,2020-03-18,AL,"4,903,185",4.9,11.333333333333334,6.571428571428571,46.0,0.10652173913043479,10.0,28.0,0.0,11.333333333333334,74.0,0.06621621621621622,10.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
92,2020-03-17,AL,"4,903,185",4.9,10.0,5.142857142857143,36.0,0.13611111111111113,8.0,28.0,0.0,12.0,64.0,0.0765625,8.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
93,2020-03-16,AL,"4,903,185",4.9,9.0,4.0,28.0,0.17500000000000002,16.0,28.0,0.0,14.666666666666666,56.0,0.08750000000000001,16.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
94,2020-03-15,AL,"4,903,185",4.9,4.0,1.7142857142857142,12.0,0.4083333333333334,6.0,28.0,6.0,10.0,40.0,0.12250000000000001,12.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
95,2020-03-14,AL,"4,903,185",4.9,2.0,0.8571428571428571,6.0,0.8166666666666668,5.0,22.0,11.0,6.0,28.0,0.17500000000000002,16.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
96,2020-03-13,AL,"4,903,185",4.9,0.3333333333333333,0,1.0,4.9,1.0,11.0,1.0,4.0,12.0,0.4083333333333334,2.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
97,2020-03-12,AL,"4,903,185",4.9,0.0,0,0.0,inf,0.0,10.0,0.0,3.3333333333333335,10.0,0.49000000000000005,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
98,2020-03-11,AL,"4,903,185",4.9,0.0,0,0.0,inf,0.0,10.0,10.0,3.3333333333333335,10.0,0.49000000000000005,10.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
99,2020-03-10,AL,"4,903,185",4.9,0.0,0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
100,2020-03-09,AL,"4,903,185",4.9,0.0,0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0
101,2020-03-08,AL,"4,903,185",4.9,0,0,0.0,inf,0.0,0.0,0.0,0,0.0,inf,0.0,0.0,inf,0.0,0,0.0,inf,0.0,0
102,2020-03-07,AL,"4,903,185",4.9,0,0,0.0,inf,0.0,0.0,0.0,0,0.0,inf,0.0,0.0,inf,0.0,0,0.0,inf,0.0,0
103,2020-04-26,AR,"3,017,804",3.02,158.66666666666666,165.71428571428572,2941.0,0.0010268616116967018,112.0,36528.0,1304.0,2626.3333333333335,39469.0,7.651574653525551e-05,1416.0,291.0,0.010378006872852234,0.0,0.0,49.0,0.06163265306122449,2.0,1.3333333333333333
104,2020-04-25,AR,"3,017,804",3.02,184.33333333333334,155.71428571428572,2829.0,0.0010675150229763168,88.0,35224.0,2387.0,2780.0,38053.0,7.936299371928626e-05,2475.0,291.0,0.010378006872852234,0.0,0.0,47.0,0.06425531914893617,2.0,1.6666666666666667
105,2020-04-24,AR,"3,017,804",3.02,171.33333333333334,149.42857142857142,2741.0,0.0011017876687340388,276.0,32837.0,3712.0,2712.3333333333335,35578.0,8.488391702737647e-05,3988.0,291.0,0.010378006872852234,0.0,0.0,45.0,0.06711111111111111,0.0,0.6666666666666666
106,2020-04-23,AR,"3,017,804",3.02,180.66666666666666,120.71428571428571,2465.0,0.0012251521298174443,189.0,29125.0,1688.0,1679.0,31590.0,9.559987337765116e-05,1877.0,291.0,0.010378006872852234,0.0,0.0,45.0,0.06711111111111111,3.0,1.0
107,2020-04-22,AR,"3,017,804",3.02,165.0,101.0,2276.0,0.00132688927943761,49.0,27437.0,2223.0,1834.6666666666667,29713.0,0.00010163901322653383,2272.0,291.0,0.010378006872852234,0.0,0.0,42.0,0.0719047619047619,-1.0,0.6666666666666666
108,2020-04-21,AR,"3,017,804",3.02,162.66666666666666,106.71428571428571,2227.0,0.0013560844185002245,304.0,25214.0,584.0,1100.0,27441.0,0.0001100542983127437,888.0,291.0,0.010378006872852234,0.0,0.0,43.0,0.07023255813953488,1.0,1.6666666666666667
109,2020-04-20,AR,"3,017,804",3.02,76.0,73.28571428571429,1923.0,0.0015704628185127406,142.0,24630.0,2202.0,1019.6666666666666,26553.0,0.00011373479456181976,2344.0,291.0,0.010378006872852234,0.0,97.0,42.0,0.0719047619047619,2.0,1.6666666666666667
