,Date,State,Population,Pop (mil),Total Positive Cases,Positive Cases %,Positives Increase,3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases per Mil,Negative Cases,Negatives Increase,Total Tests,Testing %,Total Tests Increase,3 Day Testing Inc Avg,Tests per Mil,Tests per Mil/Positive Cases,Tests per Mil/Deaths,Total Hospitalized,Hospitalized %,Hospitalized Increase,3 Day Hospitalized Inc Avg,Hospitalized per Mil,Total Deaths,Death %,Deaths Increase,3 Day Deaths Inc Avg,Deaths per Mil,Deaths/Total Tests,Deaths/Positive Cases
0,2020-04-30,AK,"731,545",0.73,355.0,0.049,0.0,3.33,2.57,486.3,18764.0,0.0,19119.0,2.619,0.0,954.33,26190.41,73.78,2910.05,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.05,2.54
1,2020-04-29,AK,"731,545",0.73,355.0,0.049,4.0,4.67,2.86,486.3,18764.0,2026.0,19119.0,2.619,2030.0,980.67,26190.41,73.78,2910.05,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.05,2.54
2,2020-04-28,AK,"731,545",0.73,351.0,0.048,6.0,4.0,3.14,480.82,16738.0,827.0,17089.0,2.341,833.0,452.33,23409.59,66.69,2601.07,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.05,2.56
3,2020-04-27,AK,"731,545",0.73,345.0,0.047,4.0,2.0,3.43,472.6,15911.0,75.0,16256.0,2.227,79.0,1325.0,22268.49,64.55,2474.28,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.06,2.61
4,2020-04-26,AK,"731,545",0.73,341.0,0.047,2.0,1.33,3.14,467.12,15836.0,443.0,16177.0,2.216,445.0,1338.67,22160.27,64.99,2462.25,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.06,2.64
5,2020-04-25,AK,"731,545",0.73,339.0,0.046,0.0,1.33,3.57,464.38,15393.0,3451.0,15732.0,2.155,3451.0,1191.0,21550.68,63.57,2394.52,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.06,2.65
6,2020-04-24,AK,"731,545",0.73,339.0,0.046,2.0,3.33,4.29,464.38,11942.0,118.0,12281.0,1.682,120.0,387.33,16823.29,49.63,1869.25,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.07,2.65
7,2020-04-23,AK,"731,545",0.73,337.0,0.046,2.0,5.33,5.29,461.64,11824.0,0.0,12161.0,1.666,2.0,679.0,16658.9,49.43,1850.99,0.0,0.001,0.0,0.0,0.0,9.0,0.001,0.0,0.0,12.33,0.07,2.67
8,2020-04-22,AK,"731,545",0.73,335.0,0.046,6.0,5.33,6.0,458.9,11824.0,1034.0,12159.0,1.666,1040.0,754.67,16656.16,49.72,1850.68,36.0,0.001,0.0,0.0,49.32,9.0,0.001,0.0,0.0,12.33,0.07,2.69
9,2020-04-21,AK,"731,545",0.73,329.0,0.045,8.0,5.0,6.29,450.68,10790.0,987.0,11119.0,1.523,995.0,488.0,15231.51,46.3,1692.39,36.0,0.001,0.0,0.0,49.32,9.0,0.001,0.0,0.0,12.33,0.08,2.74
10,2020-04-20,AK,"731,545",0.73,321.0,0.044,2.0,4.0,6.29,439.73,9803.0,227.0,10124.0,1.387,229.0,224.67,13868.49,43.2,1540.94,36.0,0.001,0.0,0.0,49.32,9.0,0.001,0.0,0.0,12.33,0.09,2.8
11,2020-04-19,AK,"731,545",0.73,319.0,0.044,5.0,6.33,6.71,436.99,9576.0,235.0,9895.0,1.355,240.0,386.67,13554.79,42.49,1506.09,36.0,0.001,0.0,0.33,49.32,9.0,0.001,0.0,0.0,12.33,0.09,2.82
12,2020-04-18,AK,"731,545",0.73,314.0,0.043,5.0,7.0,8.14,430.14,9341.0,200.0,9655.0,1.323,205.0,330.33,13226.03,42.12,1469.56,36.0,0.001,0.0,0.67,49.32,9.0,0.001,0.0,0.0,12.33,0.09,2.87
13,2020-04-17,AK,"731,545",0.73,309.0,0.042,9.0,8.0,9.0,423.29,9141.0,706.0,9450.0,1.295,715.0,367.33,12945.21,41.89,1438.36,36.0,0.001,1.0,1.33,49.32,9.0,0.001,0.0,0.0,12.33,0.1,2.91
14,2020-04-16,AK,"731,545",0.73,300.0,0.041,7.0,7.67,9.29,410.96,8435.0,64.0,8735.0,1.197,71.0,301.67,11965.75,39.89,1329.53,35.0,0.001,1.0,1.0,47.95,9.0,0.001,0.0,0.33,12.33,0.1,3.0
15,2020-04-15,AK,"731,545",0.73,293.0,0.04,8.0,7.0,9.57,401.37,8371.0,308.0,8664.0,1.187,316.0,208.67,11868.49,40.51,1318.72,34.0,0.001,2.0,1.0,46.58,9.0,0.001,0.0,0.33,12.33,0.1,3.07
16,2020-04-14,AK,"731,545",0.73,285.0,0.039,8.0,9.33,10.29,390.41,8063.0,510.0,8348.0,1.144,518.0,205.33,11435.62,40.12,1270.62,32.0,0.001,0.0,0.33,43.84,9.0,0.001,1.0,0.33,12.33,0.11,3.16
17,2020-04-13,AK,"731,545",0.73,277.0,0.038,5.0,10.33,12.29,379.45,7553.0,-213.0,7830.0,1.073,-208.0,132.67,10726.03,38.72,1340.75,32.0,0.001,1.0,1.33,43.84,8.0,0.001,0.0,0.33,10.96,0.1,2.89
18,2020-04-12,AK,"731,545",0.73,272.0,0.037,15.0,12.33,12.43,372.6,7766.0,291.0,8038.0,1.101,306.0,271.67,11010.96,40.48,1376.37,31.0,0.001,0.0,1.33,42.47,8.0,0.001,0.0,0.33,10.96,0.1,2.94
19,2020-04-11,AK,"731,545",0.73,257.0,0.035,11.0,10.33,12.29,352.05,7475.0,289.0,7732.0,1.059,300.0,221.33,10591.78,41.21,1323.97,31.0,0.001,3.0,1.33,42.47,8.0,0.001,1.0,0.33,10.96,0.1,3.11
20,2020-04-10,AK,"731,545",0.73,246.0,0.034,11.0,11.0,12.71,336.99,7186.0,198.0,7432.0,1.018,209.0,173.0,10180.82,41.39,1454.4,28.0,0.001,1.0,1.67,38.36,7.0,0.001,0.0,0.33,9.59,0.09,2.85
21,2020-04-09,AK,"731,545",0.73,235.0,0.032,9.0,14.67,13.14,321.92,6988.0,146.0,7223.0,0.989,155.0,113.33,9894.52,42.1,1413.5,27.0,0.001,0.0,1.33,36.99,7.0,0.001,0.0,0.33,9.59,0.1,2.98
22,2020-04-08,AK,"731,545",0.73,226.0,0.031,13.0,13.67,13.29,309.59,6842.0,142.0,7068.0,0.968,155.0,261.33,9682.19,42.84,1383.17,27.0,0.001,4.0,2.33,36.99,7.0,0.001,1.0,0.33,9.59,0.1,3.1
23,2020-04-07,AK,"731,545",0.73,213.0,0.029,22.0,14.0,13.43,291.78,6700.0,8.0,6913.0,0.947,30.0,291.0,9469.86,44.46,1578.31,23.0,0.001,0.0,2.33,31.51,6.0,0.001,0.0,0.33,8.22,0.09,2.82
24,2020-04-06,AK,"731,545",0.73,191.0,0.026,6.0,11.33,11.0,261.64,6692.0,593.0,6883.0,0.943,599.0,289.0,9428.77,49.37,1571.46,23.0,0.001,3.0,2.67,31.51,6.0,0.001,0.0,1.0,8.22,0.09,3.14
25,2020-04-05,AK,"731,545",0.73,185.0,0.025,14.0,14.0,11.86,253.42,6099.0,230.0,6284.0,0.861,244.0,420.67,8608.22,46.53,1434.7,20.0,0.001,4.0,3.67,27.4,6.0,0.001,1.0,1.0,8.22,0.1,3.24
26,2020-04-04,AK,"731,545",0.73,171.0,0.023,14.0,12.67,12.29,234.25,5869.0,10.0,6040.0,0.827,24.0,479.0,8273.97,48.39,1654.79,16.0,0.001,1.0,2.33,21.92,5.0,0.001,2.0,0.67,6.85,0.08,2.92
27,2020-04-03,AK,"731,545",0.73,157.0,0.022,14.0,12.67,12.57,215.07,5859.0,980.0,6016.0,0.824,994.0,767.67,8241.1,52.49,2747.03,15.0,0.0,6.0,2.67,20.55,3.0,0.0,0.0,0.0,4.11,0.05,1.91
28,2020-04-02,AK,"731,545",0.73,143.0,0.02,10.0,9.67,12.0,195.89,4879.0,409.0,5022.0,0.688,419.0,456.0,6879.45,48.11,2293.15,9.0,0.0,0.0,0.67,12.33,3.0,0.0,0.0,0.0,4.11,0.06,2.1
29,2020-04-01,AK,"731,545",0.73,133.0,0.018,14.0,10.33,13.0,182.19,4470.0,876.0,4603.0,0.631,890.0,423.0,6305.48,47.41,2101.83,9.0,0.0,2.0,1.0,12.33,3.0,0.0,0.0,0.33,4.11,0.07,2.26
30,2020-03-31,AK,"731,545",0.73,119.0,0.016,5.0,11.33,11.86,163.01,3594.0,54.0,3713.0,0.509,59.0,264.0,5086.3,42.74,1695.43,7.0,0.0,0.0,0.67,9.59,3.0,0.0,0.0,0.33,4.11,0.08,2.52
31,2020-03-30,AK,"731,545",0.73,114.0,0.016,12.0,15.0,13.14,156.16,3540.0,308.0,3654.0,0.501,320.0,422.0,5005.48,43.91,1668.49,7.0,0.0,1.0,1.33,9.59,3.0,0.0,1.0,0.67,4.11,0.08,2.63
32,2020-03-29,AK,"731,545",0.73,102.0,0.014,17.0,14.33,11.43,139.73,3232.0,396.0,3334.0,0.457,413.0,491.33,4567.12,44.78,2283.56,6.0,0.0,1.0,1.0,8.22,2.0,0.0,0.0,0.33,2.74,0.06,1.96
33,2020-03-28,AK,"731,545",0.73,85.0,0.012,16.0,14.33,10.14,116.44,2836.0,517.0,2921.0,0.4,533.0,410.0,4001.37,47.07,2000.68,5.0,0.0,2.0,1.33,6.85,2.0,0.0,1.0,0.33,2.74,0.07,2.35
34,2020-03-27,AK,"731,545",0.73,69.0,0.009,10.0,11.0,8.14,94.52,2319.0,518.0,2388.0,0.327,528.0,455.33,3271.23,47.41,3271.23,3.0,0.0,0.0,1.0,4.11,1.0,0.0,0.0,0.33,1.37,0.04,1.45
35,2020-03-26,AK,"731,545",0.73,59.0,0.008,17.0,12.33,7.57,80.82,1801.0,152.0,1860.0,0.255,169.0,297.33,2547.95,43.19,2547.95,3.0,0.0,2.0,1.0,4.11,1.0,0.0,0.0,0.33,1.37,0.05,1.69
36,2020-03-25,AK,"731,545",0.73,42.0,0.006,6.0,6.67,5.14,57.53,1649.0,663.0,1691.0,0.232,669.0,241.0,2316.44,55.15,2316.44,1.0,0.0,1.0,0.33,1.37,1.0,0.0,1.0,0.33,1.37,0.06,2.38
37,2020-03-24,AK,"731,545",0.73,36.0,0.005,14.0,7.33,4.71,49.32,986.0,40.0,1022.0,0.14,54.0,83.33,1400.0,38.89,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2020-03-23,AK,"731,545",0.73,22.0,0.003,0.0,3.33,3.0,30.14,946.0,0.0,968.0,0.133,0.0,90.0,1326.03,60.27,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2020-03-22,AK,"731,545",0.73,22.0,0.003,8.0,5.33,3.0,30.14,946.0,188.0,968.0,0.133,196.0,176.67,1326.03,60.27,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2020-03-21,AK,"731,545",0.73,14.0,0.002,2.0,2.67,1.86,19.18,758.0,72.0,772.0,0.106,74.0,120.0,1057.53,75.54,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2020-03-20,AK,"731,545",0.73,12.0,0.002,6.0,3.0,1.57,16.44,686.0,254.0,698.0,0.096,260.0,120.33,956.16,79.68,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2020-03-19,AK,"731,545",0.73,6.0,0.001,0.0,1.67,0.86,8.22,432.0,26.0,438.0,0.06,26.0,98.0,600.0,100.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2020-03-18,AK,"731,545",0.73,6.0,0.001,3.0,1.67,0.86,8.22,406.0,72.0,412.0,0.056,75.0,89.33,564.38,94.06,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2020-03-17,AK,"731,545",0.73,3.0,0.0,2.0,0.67,0.43,4.11,334.0,191.0,337.0,0.046,193.0,64.33,461.64,153.88,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2020-03-16,AK,"731,545",0.73,1.0,0.0,0.0,0.0,0.14,1.37,143.0,0.0,144.0,0.02,0.0,28.0,197.26,197.26,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2020-03-15,AK,"731,545",0.73,1.0,0.0,0.0,0.33,0.14,1.37,143.0,0.0,144.0,0.02,0.0,32.67,197.26,197.26,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2020-03-14,AK,"731,545",0.73,1.0,0.0,0.0,0.33,0.14,1.37,143.0,84.0,144.0,0.02,84.0,32.67,197.26,197.26,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2020-03-13,AK,"731,545",0.73,1.0,0.0,1.0,0.33,0.14,1.37,59.0,13.0,60.0,0.008,14.0,12.33,82.19,82.19,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2020-03-12,AK,"731,545",0.73,0.0,0.0,0.0,0.0,,0.0,46.0,0.0,46.0,0.006,0.0,7.67,63.01,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,2020-03-11,AK,"731,545",0.73,0.0,0.0,0.0,0.0,,0.0,46.0,23.0,46.0,0.006,23.0,10.67,63.01,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51,2020-03-10,AK,"731,545",0.73,0.0,0.0,0.0,0.0,,0.0,23.0,0.0,23.0,0.003,0.0,3.67,31.51,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,2020-03-09,AK,"731,545",0.73,0.0,0.0,0.0,0.0,,0.0,23.0,9.0,23.0,0.003,9.0,5.0,31.51,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,2020-03-08,AK,"731,545",0.73,0.0,0.0,0.0,0.0,,0.0,14.0,2.0,14.0,0.002,2.0,2.0,19.18,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54,2020-03-07,AK,"731,545",0.73,0.0,0.0,0.0,,,0.0,12.0,4.0,12.0,0.002,4.0,,16.44,inf,inf,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
55,2020-03-06,AK,"731,545",0.73,0.0,0.0,0.0,,,0.0,8.0,0.0,8.0,0.001,0.0,,10.96,inf,inf,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
56,2020-04-30,AL,"4,903,185",4.9,7019.0,0.143,177.0,173.33,177.29,1432.45,80177.0,6570.0,87196.0,1.78,6747.0,4399.67,17795.1,2.54,66.15,978.0,0.005,33.0,35.33,199.59,269.0,0.005,24.0,15.67,54.9,0.31,3.83
57,2020-04-29,AL,"4,903,185",4.9,6842.0,0.14,155.0,190.67,196.71,1396.33,73607.0,4467.0,80449.0,1.642,4622.0,2299.33,16418.16,2.4,67.01,945.0,0.005,34.0,33.33,192.86,245.0,0.005,3.0,9.67,50.0,0.3,3.58
58,2020-04-28,AL,"4,903,185",4.9,6687.0,0.136,188.0,183.33,208.0,1364.69,69140.0,1642.0,75827.0,1.547,1830.0,1494.33,15474.9,2.31,63.95,911.0,0.005,39.0,24.0,185.92,242.0,0.005,20.0,10.0,49.39,0.32,3.62
59,2020-04-27,AL,"4,903,185",4.9,6499.0,0.133,229.0,222.33,210.57,1326.33,67498.0,217.0,73997.0,1.51,446.0,7100.67,15101.43,2.32,68.02,872.0,0.005,27.0,34.67,177.96,222.0,0.005,6.0,8.33,45.31,0.3,3.42
60,2020-04-26,AL,"4,903,185",4.9,6270.0,0.128,133.0,164.0,204.71,1279.59,67281.0,2074.0,73551.0,1.501,2207.0,6970.0,15010.41,2.39,69.49,845.0,0.004,6.0,25.67,172.45,216.0,0.004,4.0,6.33,44.08,0.29,3.44
61,2020-04-25,AL,"4,903,185",4.9,6137.0,0.125,305.0,224.0,211.71,1252.45,65207.0,18344.0,71344.0,1.456,18649.0,7528.0,14560.0,2.37,68.68,839.0,0.004,71.0,36.33,171.22,212.0,0.004,15.0,6.0,43.27,0.3,3.45
62,2020-04-24,AL,"4,903,185",4.9,5832.0,0.119,54.0,200.33,186.0,1190.2,46863.0,0.0,52695.0,1.075,54.0,1389.67,10754.08,1.84,54.59,768.0,0.004,0.0,23.0,156.73,197.0,0.004,0.0,6.67,40.2,0.37,3.38
63,2020-04-23,AL,"4,903,185",4.9,5778.0,0.118,313.0,251.0,204.71,1179.18,46863.0,3568.0,52641.0,1.074,3881.0,2247.0,10743.06,1.86,54.53,768.0,0.004,38.0,42.33,156.73,197.0,0.004,3.0,10.0,40.2,0.37,3.41
64,2020-04-22,AL,"4,903,185",4.9,5465.0,0.112,234.0,209.33,193.14,1115.31,43295.0,0.0,48760.0,0.995,234.0,1016.0,9951.02,1.82,51.29,730.0,0.004,31.0,29.67,148.98,194.0,0.004,17.0,13.33,39.59,0.4,3.55
65,2020-04-21,AL,"4,903,185",4.9,5231.0,0.107,206.0,192.0,193.57,1067.55,43295.0,2420.0,48526.0,0.99,2626.0,1996.0,9903.27,1.89,55.95,699.0,0.004,58.0,26.33,142.65,177.0,0.004,10.0,10.33,36.12,0.36,3.38
66,2020-04-20,AL,"4,903,185",4.9,5025.0,0.103,188.0,165.0,184.43,1025.51,40875.0,0.0,45900.0,0.937,188.0,2684.0,9367.35,1.86,56.09,641.0,0.003,0.0,15.67,130.82,167.0,0.003,13.0,7.67,34.08,0.36,3.32
67,2020-04-19,AL,"4,903,185",4.9,4837.0,0.099,182.0,164.0,187.43,987.14,40875.0,2992.0,45712.0,0.933,3174.0,3107.0,9328.98,1.93,60.58,641.0,0.003,21.0,29.33,130.82,154.0,0.003,8.0,7.0,31.43,0.34,3.18
68,2020-04-18,AL,"4,903,185",4.9,4655.0,0.095,125.0,180.67,209.14,950.0,37883.0,4565.0,42538.0,0.868,4690.0,2820.33,8681.22,1.86,59.46,620.0,0.003,26.0,31.67,126.53,146.0,0.003,2.0,8.33,29.8,0.34,3.14
69,2020-04-17,AL,"4,903,185",4.9,4530.0,0.092,185.0,218.0,223.14,924.49,33318.0,1272.0,37848.0,0.772,1457.0,1577.0,7724.08,1.71,53.64,594.0,0.003,41.0,33.67,121.22,144.0,0.003,11.0,11.33,29.39,0.38,3.18
70,2020-04-16,AL,"4,903,185",4.9,4345.0,0.089,232.0,203.67,225.14,886.73,32046.0,2082.0,36391.0,0.743,2314.0,2403.0,7426.73,1.71,55.84,553.0,0.003,28.0,32.0,112.86,133.0,0.003,12.0,11.33,27.14,0.37,3.06
71,2020-04-15,AL,"4,903,185",4.9,4113.0,0.084,237.0,196.0,249.14,839.39,29964.0,723.0,34077.0,0.695,960.0,4164.67,6954.49,1.69,57.48,525.0,0.002,32.0,29.33,107.14,121.0,0.002,11.0,9.33,24.69,0.36,2.94
72,2020-04-14,AL,"4,903,185",4.9,3876.0,0.079,142.0,228.33,251.0,791.02,29241.0,3793.0,33117.0,0.676,3935.0,3956.0,6758.57,1.74,61.44,493.0,0.002,36.0,30.33,100.61,110.0,0.002,11.0,6.33,22.45,0.33,2.84
73,2020-04-13,AL,"4,903,185",4.9,3734.0,0.076,209.0,255.33,252.29,762.04,25448.0,7390.0,29182.0,0.596,7599.0,2718.67,5955.51,1.59,60.16,457.0,0.002,20.0,29.67,93.27,99.0,0.002,6.0,6.33,20.2,0.34,2.65
74,2020-04-12,AL,"4,903,185",4.9,3525.0,0.072,334.0,252.0,247.0,719.39,18058.0,0.0,21583.0,0.44,334.0,252.0,4404.69,1.25,47.36,437.0,0.002,35.0,34.67,89.18,93.0,0.002,2.0,6.33,18.98,0.43,2.64
75,2020-04-11,AL,"4,903,185",4.9,3191.0,0.065,223.0,274.0,230.14,651.22,18058.0,0.0,21249.0,0.434,223.0,709.0,4336.53,1.36,47.65,402.0,0.002,34.0,29.33,82.04,91.0,0.002,11.0,8.33,18.57,0.43,2.85
76,2020-04-10,AL,"4,903,185",4.9,2968.0,0.061,199.0,283.0,219.43,605.71,18058.0,0.0,21026.0,0.429,199.0,2036.67,4291.02,1.45,53.64,368.0,0.002,35.0,32.33,75.1,80.0,0.002,6.0,8.0,16.33,0.38,2.7
77,2020-04-09,AL,"4,903,185",4.9,2769.0,0.057,400.0,267.0,219.43,565.1,18058.0,1305.0,20827.0,0.425,1705.0,2020.67,4250.41,1.53,57.44,333.0,0.002,19.0,31.0,67.96,74.0,0.002,8.0,8.0,15.1,0.36,2.67
78,2020-04-08,AL,"4,903,185",4.9,2369.0,0.048,250.0,191.0,184.57,483.47,16753.0,3956.0,19122.0,0.39,4206.0,2014.67,3902.45,1.65,59.13,314.0,0.001,43.0,27.67,64.08,66.0,0.001,10.0,7.0,13.47,0.35,2.79
79,2020-04-07,AL,"4,903,185",4.9,2119.0,0.043,151.0,179.67,162.57,432.45,12797.0,0.0,14916.0,0.304,151.0,1354.33,3044.08,1.44,54.36,271.0,0.001,31.0,19.67,55.31,56.0,0.001,6.0,4.33,11.43,0.38,2.64
80,2020-04-06,AL,"4,903,185",4.9,1968.0,0.04,172.0,178.67,158.43,401.63,12797.0,1515.0,14765.0,0.301,1687.0,1715.33,3013.27,1.53,60.27,240.0,0.001,9.0,80.0,48.98,50.0,0.001,5.0,5.0,10.2,0.34,2.54
81,2020-04-05,AL,"4,903,185",4.9,1796.0,0.037,216.0,187.67,141.43,366.53,11282.0,2009.0,13078.0,0.267,2225.0,1447.33,2668.98,1.49,59.31,231.0,0.001,19.0,77.0,47.14,45.0,0.001,2.0,4.33,9.18,0.34,2.51
82,2020-04-04,AL,"4,903,185",4.9,1580.0,0.032,148.0,167.67,126.29,322.45,9273.0,1086.0,10853.0,0.221,1234.0,1026.33,2214.9,1.4,51.51,212.0,0.001,212.0,70.67,43.27,43.0,0.001,8.0,5.67,8.78,0.4,2.72
83,2020-04-03,AL,"4,903,185",4.9,1432.0,0.029,199.0,150.33,120.71,292.24,8187.0,684.0,9619.0,0.196,883.0,780.0,1963.06,1.37,56.09,0.0,0.001,0.0,0.0,0.0,35.0,0.001,3.0,7.33,7.14,0.36,2.44
84,2020-04-02,AL,"4,903,185",4.9,1233.0,0.025,156.0,124.67,103.86,251.63,7503.0,806.0,8736.0,0.178,962.0,727.67,1782.86,1.45,55.71,0.0,0.001,0.0,0.0,0.0,32.0,0.001,6.0,8.67,6.53,0.37,2.6
85,2020-04-01,AL,"4,903,185",4.9,1077.0,0.022,96.0,90.33,113.43,219.8,6697.0,399.0,7774.0,0.159,495.0,928.0,1586.53,1.47,61.02,0.0,0.001,0.0,0.0,0.0,26.0,0.001,13.0,7.33,5.31,0.33,2.41
86,2020-03-31,AL,"4,903,185",4.9,981.0,0.02,122.0,95.0,109.43,200.2,6298.0,604.0,7279.0,0.149,726.0,799.67,1485.51,1.51,114.27,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,3.33,2.65,0.18,1.33
87,2020-03-30,AL,"4,903,185",4.9,859.0,0.018,53.0,90.67,98.86,175.31,5694.0,1510.0,6553.0,0.134,1563.0,594.0,1337.35,1.56,222.89,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,1.22,0.09,0.7
88,2020-03-29,AL,"4,903,185",4.9,806.0,0.016,110.0,100.0,95.43,164.49,4184.0,0.0,4990.0,0.102,110.0,297.0,1018.37,1.26,254.59,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.82,0.08,0.5
89,2020-03-28,AL,"4,903,185",4.9,696.0,0.014,109.0,137.67,81.71,142.04,4184.0,0.0,4880.0,0.1,109.0,689.33,995.92,1.43,331.97,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.61,0.06,0.43
90,2020-03-27,AL,"4,903,185",4.9,587.0,0.012,81.0,124.0,72.29,119.8,4184.0,591.0,4771.0,0.097,672.0,816.67,973.67,1.66,324.56,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.61,0.06,0.51
91,2020-03-26,AL,"4,903,185",4.9,506.0,0.01,223.0,113.0,62.57,103.27,3593.0,1064.0,4099.0,0.084,1287.0,755.67,836.53,1.65,836.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,0.2,0.02,0.2
92,2020-03-25,AL,"4,903,185",4.9,283.0,0.006,68.0,48.33,33.86,57.76,2529.0,423.0,2812.0,0.057,491.0,403.33,573.88,2.03,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2020-03-24,AL,"4,903,185",4.9,215.0,0.004,48.0,30.33,25.57,43.88,2106.0,441.0,2321.0,0.047,489.0,723.0,473.67,2.2,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2020-03-23,AL,"4,903,185",4.9,167.0,0.003,29.0,28.67,19.86,34.08,1665.0,201.0,1832.0,0.037,230.0,574.33,373.88,2.24,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2020-03-22,AL,"4,903,185",4.9,138.0,0.003,14.0,23.33,18.0,28.16,1464.0,1436.0,1602.0,0.033,1450.0,502.0,326.94,2.37,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2020-03-21,AL,"4,903,185",4.9,124.0,0.003,43.0,26.0,16.86,25.31,28.0,0.0,152.0,0.003,43.0,26.0,31.02,0.25,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2020-03-20,AL,"4,903,185",4.9,81.0,0.002,13.0,15.0,11.43,16.53,28.0,0.0,109.0,0.002,13.0,15.0,22.24,0.27,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2020-03-19,AL,"4,903,185",4.9,68.0,0.001,22.0,13.33,9.71,13.88,28.0,0.0,96.0,0.002,22.0,13.33,19.59,0.29,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2020-03-18,AL,"4,903,185",4.9,46.0,0.001,10.0,11.33,6.57,9.39,28.0,0.0,74.0,0.002,10.0,11.33,15.1,0.33,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2020-03-17,AL,"4,903,185",4.9,36.0,0.001,8.0,10.0,5.14,7.35,28.0,0.0,64.0,0.001,8.0,12.0,13.06,0.36,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2020-03-16,AL,"4,903,185",4.9,28.0,0.001,16.0,9.0,4.0,5.71,28.0,0.0,56.0,0.001,16.0,14.67,11.43,0.41,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2020-03-15,AL,"4,903,185",4.9,12.0,0.0,6.0,4.0,1.71,2.45,28.0,6.0,40.0,0.001,12.0,10.0,8.16,0.68,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
